States,Transaction_Year,Quarters,RegisteredUsers,AppOpens,Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand
rajasthan,2020,1,12142053,341815756,Others,1281070,0.094451892292977
rajasthan,2020,1,12142053,341815756,Others,1166263,0.096051549107881
rajasthan,2020,1,12142053,341815756,Others,1439784,0.088170766344627
rajasthan,2020,1,12142053,341815756,Others,980203,0.100048237760102
rajasthan,2020,1,12142053,341815756,Others,902419,0.102735163682336
rajasthan,2020,1,12142053,341815756,Others,817562,0.106008865948048
rajasthan,2020,1,12142053,341815756,Others,1060531,0.097073500294873
rajasthan,2020,1,12142053,341815756,Others,1477499,0.072075002933003
rajasthan,2020,1,12142053,341815756,Others,1489818,0.078490025675695
rajasthan,2020,1,12142053,341815756,Others,1493064,0.084539752024337
rajasthan,2020,1,12142053,341815756,Others,1454977,0.066203923502181
rajasthan,2020,4,16329494,511015109,Others,595617,0.115084998356665
rajasthan,2020,4,16329494,511015109,Others,512149,0.121565007438943
rajasthan,2020,4,16329494,511015109,Others,386333,0.122326880927819
rajasthan,2020,4,16329494,511015109,Others,691249,0.10870852046428
rajasthan,2020,4,16329494,511015109,Others,691249,0.10870852046428
rajasthan,2020,4,16329494,511015109,Others,691249,0.10870852046428
rajasthan,2020,4,16329494,511015109,Others,691249,0.10870852046428
rajasthan,2020,4,16329494,511015109,Others,691249,0.10870852046428
rajasthan,2020,4,16329494,511015109,Others,1464475,0.062587458866046
rajasthan,2020,4,16329494,511015109,Others,1464475,0.062587458866046
rajasthan,2020,4,16329494,511015109,Others,1358651,0.090761814826126
rajasthan,2020,4,16329494,511015109,Others,1281070,0.094451892292977
rajasthan,2020,4,16329494,511015109,Others,1166263,0.096051549107881
rajasthan,2020,4,16329494,511015109,Others,1439784,0.088170766344627
rajasthan,2020,4,16329494,511015109,Others,980203,0.100048237760102
rajasthan,2020,4,16329494,511015109,Others,902419,0.102735163682336
rajasthan,2020,4,16329494,511015109,Others,817562,0.106008865948048
rajasthan,2020,4,16329494,511015109,Others,1060531,0.097073500294873
rajasthan,2020,4,16329494,511015109,Others,1477499,0.072075002933003
rajasthan,2020,4,16329494,511015109,Others,1489818,0.078490025675695
rajasthan,2020,4,16329494,511015109,Others,1493064,0.084539752024337
rajasthan,2020,4,16329494,511015109,Others,1454977,0.066203923502181
rajasthan,2019,3,9797304,238338999,Others,595617,0.115084998356665
rajasthan,2019,3,9797304,238338999,Others,512149,0.121565007438943
rajasthan,2019,3,9797304,238338999,Others,386333,0.122326880927819
rajasthan,2019,3,9797304,238338999,Others,691249,0.10870852046428
rajasthan,2019,3,9797304,238338999,Others,691249,0.10870852046428
rajasthan,2019,3,9797304,238338999,Others,691249,0.10870852046428
rajasthan,2019,3,9797304,238338999,Others,691249,0.10870852046428
rajasthan,2019,3,9797304,238338999,Others,691249,0.10870852046428
rajasthan,2019,3,9797304,238338999,Others,1464475,0.062587458866046
rajasthan,2019,3,9797304,238338999,Others,1464475,0.062587458866046
rajasthan,2019,3,9797304,238338999,Others,1358651,0.090761814826126
rajasthan,2019,3,9797304,238338999,Others,1281070,0.094451892292977
rajasthan,2019,3,9797304,238338999,Others,1166263,0.096051549107881
rajasthan,2019,3,9797304,238338999,Others,1439784,0.088170766344627
rajasthan,2019,3,9797304,238338999,Others,980203,0.100048237760102
rajasthan,2019,3,9797304,238338999,Others,902419,0.102735163682336
rajasthan,2019,3,9797304,238338999,Others,817562,0.106008865948048
rajasthan,2019,3,9797304,238338999,Others,1060531,0.097073500294873
rajasthan,2019,3,9797304,238338999,Others,1477499,0.072075002933003
rajasthan,2019,3,9797304,238338999,Others,1489818,0.078490025675695
rajasthan,2019,3,9797304,238338999,Others,1493064,0.084539752024337
rajasthan,2019,3,9797304,238338999,Others,1454977,0.066203923502181
rajasthan,2019,2,8783935,62787336,Others,595617,0.115084998356665
rajasthan,2019,2,8783935,62787336,Others,512149,0.121565007438943
rajasthan,2019,2,8783935,62787336,Others,386333,0.122326880927819
rajasthan,2019,2,8783935,62787336,Others,691249,0.10870852046428
rajasthan,2019,2,8783935,62787336,Others,691249,0.10870852046428
rajasthan,2019,2,8783935,62787336,Others,691249,0.10870852046428
rajasthan,2019,2,8783935,62787336,Others,691249,0.10870852046428
rajasthan,2019,2,8783935,62787336,Others,691249,0.10870852046428
rajasthan,2019,2,8783935,62787336,Others,1464475,0.062587458866046
rajasthan,2019,2,8783935,62787336,Others,1464475,0.062587458866046
rajasthan,2019,2,8783935,62787336,Others,1358651,0.090761814826126
rajasthan,2019,2,8783935,62787336,Others,1281070,0.094451892292977
rajasthan,2019,2,8783935,62787336,Others,1166263,0.096051549107881
rajasthan,2019,2,8783935,62787336,Others,1439784,0.088170766344627
rajasthan,2019,2,8783935,62787336,Others,980203,0.100048237760102
rajasthan,2019,2,8783935,62787336,Others,902419,0.102735163682336
rajasthan,2019,2,8783935,62787336,Others,817562,0.106008865948048
rajasthan,2019,2,8783935,62787336,Others,1060531,0.097073500294873
rajasthan,2019,2,8783935,62787336,Others,1477499,0.072075002933003
rajasthan,2019,2,8783935,62787336,Others,1489818,0.078490025675695
rajasthan,2019,2,8783935,62787336,Others,1493064,0.084539752024337
rajasthan,2019,2,8783935,62787336,Others,1454977,0.066203923502181
rajasthan,2019,1,7712204,0,Others,595617,0.115084998356665
rajasthan,2019,1,7712204,0,Others,512149,0.121565007438943
rajasthan,2019,1,7712204,0,Others,386333,0.122326880927819
rajasthan,2019,1,7712204,0,Others,691249,0.10870852046428
rajasthan,2019,1,7712204,0,Others,691249,0.10870852046428
rajasthan,2019,1,7712204,0,Others,691249,0.10870852046428
rajasthan,2019,1,7712204,0,Others,691249,0.10870852046428
rajasthan,2019,1,7712204,0,Others,691249,0.10870852046428
rajasthan,2019,1,7712204,0,Others,1464475,0.062587458866046
rajasthan,2019,1,7712204,0,Others,1464475,0.062587458866046
rajasthan,2019,1,7712204,0,Others,1358651,0.090761814826126
rajasthan,2019,1,7712204,0,Others,1281070,0.094451892292977
rajasthan,2019,1,7712204,0,Others,1166263,0.096051549107881
rajasthan,2019,1,7712204,0,Others,1439784,0.088170766344627
rajasthan,2019,1,7712204,0,Others,980203,0.100048237760102
rajasthan,2019,1,7712204,0,Others,902419,0.102735163682336
rajasthan,2019,1,7712204,0,Others,817562,0.106008865948048
rajasthan,2019,1,7712204,0,Others,1060531,0.097073500294873
rajasthan,2019,1,7712204,0,Others,1477499,0.072075002933003
rajasthan,2019,1,7712204,0,Others,1489818,0.078490025675695
rajasthan,2019,1,7712204,0,Others,1493064,0.084539752024337
rajasthan,2019,1,7712204,0,Others,1454977,0.066203923502181
rajasthan,2019,4,10925031,288904693,Others,595617,0.115084998356665
rajasthan,2019,4,10925031,288904693,Others,512149,0.121565007438943
rajasthan,2019,4,10925031,288904693,Others,386333,0.122326880927819
rajasthan,2019,4,10925031,288904693,Others,691249,0.10870852046428
rajasthan,2019,4,10925031,288904693,Others,691249,0.10870852046428
rajasthan,2019,4,10925031,288904693,Others,691249,0.10870852046428
rajasthan,2019,4,10925031,288904693,Others,691249,0.10870852046428
rajasthan,2019,4,10925031,288904693,Others,691249,0.10870852046428
rajasthan,2019,4,10925031,288904693,Others,1464475,0.062587458866046
rajasthan,2019,4,10925031,288904693,Others,1464475,0.062587458866046
rajasthan,2019,4,10925031,288904693,Others,1358651,0.090761814826126
rajasthan,2019,4,10925031,288904693,Others,1281070,0.094451892292977
rajasthan,2019,4,10925031,288904693,Others,1166263,0.096051549107881
rajasthan,2019,4,10925031,288904693,Others,1439784,0.088170766344627
rajasthan,2019,4,10925031,288904693,Others,980203,0.100048237760102
rajasthan,2019,4,10925031,288904693,Others,902419,0.102735163682336
rajasthan,2019,4,10925031,288904693,Others,817562,0.106008865948048
rajasthan,2019,4,10925031,288904693,Others,1060531,0.097073500294873
rajasthan,2019,4,10925031,288904693,Others,1477499,0.072075002933003
rajasthan,2019,4,10925031,288904693,Others,1489818,0.078490025675695
rajasthan,2019,4,10925031,288904693,Others,1493064,0.084539752024337
rajasthan,2019,4,10925031,288904693,Others,1454977,0.066203923502181
rajasthan,2021,3,20499465,1429553825,Others,595617,0.115084998356665
rajasthan,2021,3,20499465,1429553825,Others,512149,0.121565007438943
rajasthan,2021,3,20499465,1429553825,Others,386333,0.122326880927819
rajasthan,2021,3,20499465,1429553825,Others,691249,0.10870852046428
rajasthan,2021,3,20499465,1429553825,Others,691249,0.10870852046428
rajasthan,2021,3,20499465,1429553825,Others,691249,0.10870852046428
rajasthan,2021,3,20499465,1429553825,Others,691249,0.10870852046428
rajasthan,2021,3,20499465,1429553825,Others,691249,0.10870852046428
rajasthan,2021,3,20499465,1429553825,Others,1464475,0.062587458866046
rajasthan,2021,3,20499465,1429553825,Others,1464475,0.062587458866046
rajasthan,2021,3,20499465,1429553825,Others,1358651,0.090761814826126
rajasthan,2021,3,20499465,1429553825,Others,1281070,0.094451892292977
rajasthan,2021,3,20499465,1429553825,Others,1166263,0.096051549107881
rajasthan,2021,3,20499465,1429553825,Others,1439784,0.088170766344627
rajasthan,2021,3,20499465,1429553825,Others,980203,0.100048237760102
rajasthan,2021,3,20499465,1429553825,Others,902419,0.102735163682336
rajasthan,2021,3,20499465,1429553825,Others,817562,0.106008865948048
rajasthan,2021,3,20499465,1429553825,Others,1060531,0.097073500294873
rajasthan,2021,3,20499465,1429553825,Others,1477499,0.072075002933003
rajasthan,2021,3,20499465,1429553825,Others,1489818,0.078490025675695
rajasthan,2021,3,20499465,1429553825,Others,1493064,0.084539752024337
rajasthan,2021,3,20499465,1429553825,Others,1454977,0.066203923502181
rajasthan,2021,2,18980985,1072091232,Others,595617,0.115084998356665
rajasthan,2021,2,18980985,1072091232,Others,512149,0.121565007438943
rajasthan,2021,2,18980985,1072091232,Others,386333,0.122326880927819
rajasthan,2021,2,18980985,1072091232,Others,691249,0.10870852046428
rajasthan,2021,2,18980985,1072091232,Others,691249,0.10870852046428
rajasthan,2021,2,18980985,1072091232,Others,691249,0.10870852046428
rajasthan,2021,2,18980985,1072091232,Others,691249,0.10870852046428
rajasthan,2021,2,18980985,1072091232,Others,691249,0.10870852046428
rajasthan,2021,2,18980985,1072091232,Others,1464475,0.062587458866046
rajasthan,2021,2,18980985,1072091232,Others,1464475,0.062587458866046
rajasthan,2021,2,18980985,1072091232,Others,1358651,0.090761814826126
rajasthan,2021,2,18980985,1072091232,Others,1281070,0.094451892292977
rajasthan,2021,2,18980985,1072091232,Others,1166263,0.096051549107881
rajasthan,2021,2,18980985,1072091232,Others,1439784,0.088170766344627
rajasthan,2021,2,18980985,1072091232,Others,980203,0.100048237760102
rajasthan,2021,2,18980985,1072091232,Others,902419,0.102735163682336
rajasthan,2021,2,18980985,1072091232,Others,817562,0.106008865948048
rajasthan,2021,2,18980985,1072091232,Others,1060531,0.097073500294873
rajasthan,2021,2,18980985,1072091232,Others,1477499,0.072075002933003
rajasthan,2021,2,18980985,1072091232,Others,1489818,0.078490025675695
rajasthan,2021,2,18980985,1072091232,Others,1493064,0.084539752024337
rajasthan,2021,2,18980985,1072091232,Others,1454977,0.066203923502181
rajasthan,2021,1,17661088,632535059,Others,595617,0.115084998356665
rajasthan,2021,1,17661088,632535059,Others,512149,0.121565007438943
rajasthan,2021,1,17661088,632535059,Others,386333,0.122326880927819
rajasthan,2021,1,17661088,632535059,Others,691249,0.10870852046428
rajasthan,2021,1,17661088,632535059,Others,691249,0.10870852046428
rajasthan,2021,1,17661088,632535059,Others,691249,0.10870852046428
rajasthan,2021,1,17661088,632535059,Others,691249,0.10870852046428
rajasthan,2021,1,17661088,632535059,Others,691249,0.10870852046428
rajasthan,2021,1,17661088,632535059,Others,1464475,0.062587458866046
rajasthan,2021,1,17661088,632535059,Others,1464475,0.062587458866046
rajasthan,2021,1,17661088,632535059,Others,1358651,0.090761814826126
rajasthan,2021,1,17661088,632535059,Others,1281070,0.094451892292977
rajasthan,2021,1,17661088,632535059,Others,1166263,0.096051549107881
rajasthan,2021,1,17661088,632535059,Others,1439784,0.088170766344627
rajasthan,2021,1,17661088,632535059,Others,980203,0.100048237760102
rajasthan,2021,1,17661088,632535059,Others,902419,0.102735163682336
rajasthan,2021,1,17661088,632535059,Others,817562,0.106008865948048
rajasthan,2021,1,17661088,632535059,Others,1060531,0.097073500294873
rajasthan,2021,1,17661088,632535059,Others,1477499,0.072075002933003
rajasthan,2021,1,17661088,632535059,Others,1489818,0.078490025675695
rajasthan,2021,1,17661088,632535059,Others,1493064,0.084539752024337
rajasthan,2021,1,17661088,632535059,Others,1454977,0.066203923502181
rajasthan,2021,4,21977202,1185124031,Others,595617,0.115084998356665
rajasthan,2021,4,21977202,1185124031,Others,512149,0.121565007438943
rajasthan,2021,4,21977202,1185124031,Others,386333,0.122326880927819
rajasthan,2021,4,21977202,1185124031,Others,691249,0.10870852046428
rajasthan,2021,4,21977202,1185124031,Others,691249,0.10870852046428
rajasthan,2021,4,21977202,1185124031,Others,691249,0.10870852046428
rajasthan,2021,4,21977202,1185124031,Others,691249,0.10870852046428
rajasthan,2021,4,21977202,1185124031,Others,691249,0.10870852046428
rajasthan,2021,4,21977202,1185124031,Others,1464475,0.062587458866046
rajasthan,2021,4,21977202,1185124031,Others,1464475,0.062587458866046
rajasthan,2021,4,21977202,1185124031,Others,1358651,0.090761814826126
rajasthan,2021,4,21977202,1185124031,Others,1281070,0.094451892292977
rajasthan,2021,4,21977202,1185124031,Others,1166263,0.096051549107881
rajasthan,2021,4,21977202,1185124031,Others,1439784,0.088170766344627
rajasthan,2021,4,21977202,1185124031,Others,980203,0.100048237760102
rajasthan,2021,4,21977202,1185124031,Others,902419,0.102735163682336
rajasthan,2021,4,21977202,1185124031,Others,817562,0.106008865948048
rajasthan,2021,4,21977202,1185124031,Others,1060531,0.097073500294873
rajasthan,2021,4,21977202,1185124031,Others,1477499,0.072075002933003
rajasthan,2021,4,21977202,1185124031,Others,1489818,0.078490025675695
rajasthan,2021,4,21977202,1185124031,Others,1493064,0.084539752024337
rajasthan,2021,4,21977202,1185124031,Others,1454977,0.066203923502181
puducherry,2018,3,81546,0,Others,8435,0.103438550020847
puducherry,2018,3,81546,0,Others,6936,0.105763952424519
puducherry,2018,3,81546,0,Others,5517,0.111865850196682
puducherry,2018,3,81546,0,Others,10866,0.099238314428187
puducherry,2018,3,81546,0,Others,10866,0.099238314428187
puducherry,2018,3,81546,0,Others,10866,0.099238314428187
puducherry,2018,3,81546,0,Others,10866,0.099238314428187
puducherry,2018,3,81546,0,Others,10866,0.099238314428187
puducherry,2018,3,81546,0,Others,28656,0.063957004894532
puducherry,2018,3,81546,0,Others,28656,0.063957004894532
puducherry,2018,3,81546,0,Others,24230,0.084965968026426
puducherry,2018,3,81546,0,Others,22363,0.087492175273865
puducherry,2018,3,81546,0,Others,20338,0.088078368874183
puducherry,2018,3,81546,0,Others,26401,0.082599663356547
puducherry,2018,3,81546,0,Others,16374,0.092057031056738
puducherry,2018,3,81546,0,Others,14807,0.094638816807066
puducherry,2018,3,81546,0,Others,12834,0.096453452979505
puducherry,2018,3,81546,0,Others,18346,0.089802831241556
puducherry,2018,3,81546,0,Others,28289,0.07132717613569
puducherry,2018,3,81546,0,Others,27931,0.075497146996575
puducherry,2018,3,81546,0,Others,27749,0.080134804593983
puducherry,2018,3,81546,0,Others,28269,0.066803413309638
puducherry,2018,2,65580,0,Others,8435,0.103438550020847
puducherry,2018,2,65580,0,Others,6936,0.105763952424519
puducherry,2018,2,65580,0,Others,5517,0.111865850196682
puducherry,2018,2,65580,0,Others,10866,0.099238314428187
puducherry,2018,2,65580,0,Others,10866,0.099238314428187
puducherry,2018,2,65580,0,Others,10866,0.099238314428187
puducherry,2018,2,65580,0,Others,10866,0.099238314428187
puducherry,2018,2,65580,0,Others,10866,0.099238314428187
puducherry,2018,2,65580,0,Others,28656,0.063957004894532
puducherry,2018,2,65580,0,Others,28656,0.063957004894532
puducherry,2018,2,65580,0,Others,24230,0.084965968026426
puducherry,2018,2,65580,0,Others,22363,0.087492175273865
puducherry,2018,2,65580,0,Others,20338,0.088078368874183
puducherry,2018,2,65580,0,Others,26401,0.082599663356547
puducherry,2018,2,65580,0,Others,16374,0.092057031056738
puducherry,2018,2,65580,0,Others,14807,0.094638816807066
puducherry,2018,2,65580,0,Others,12834,0.096453452979505
puducherry,2018,2,65580,0,Others,18346,0.089802831241556
puducherry,2018,2,65580,0,Others,28289,0.07132717613569
puducherry,2018,2,65580,0,Others,27931,0.075497146996575
puducherry,2018,2,65580,0,Others,27749,0.080134804593983
puducherry,2018,2,65580,0,Others,28269,0.066803413309638
puducherry,2018,1,49318,0,Others,8435,0.103438550020847
puducherry,2018,1,49318,0,Others,6936,0.105763952424519
puducherry,2018,1,49318,0,Others,5517,0.111865850196682
puducherry,2018,1,49318,0,Others,10866,0.099238314428187
puducherry,2018,1,49318,0,Others,10866,0.099238314428187
puducherry,2018,1,49318,0,Others,10866,0.099238314428187
puducherry,2018,1,49318,0,Others,10866,0.099238314428187
puducherry,2018,1,49318,0,Others,10866,0.099238314428187
puducherry,2018,1,49318,0,Others,28656,0.063957004894532
puducherry,2018,1,49318,0,Others,28656,0.063957004894532
puducherry,2018,1,49318,0,Others,24230,0.084965968026426
puducherry,2018,1,49318,0,Others,22363,0.087492175273865
puducherry,2018,1,49318,0,Others,20338,0.088078368874183
puducherry,2018,1,49318,0,Others,26401,0.082599663356547
puducherry,2018,1,49318,0,Others,16374,0.092057031056738
puducherry,2018,1,49318,0,Others,14807,0.094638816807066
puducherry,2018,1,49318,0,Others,12834,0.096453452979505
puducherry,2018,1,49318,0,Others,18346,0.089802831241556
puducherry,2018,1,49318,0,Others,28289,0.07132717613569
puducherry,2018,1,49318,0,Others,27931,0.075497146996575
puducherry,2018,1,49318,0,Others,27749,0.080134804593983
puducherry,2018,1,49318,0,Others,28269,0.066803413309638
puducherry,2018,4,109494,0,Others,8435,0.103438550020847
puducherry,2018,4,109494,0,Others,6936,0.105763952424519
puducherry,2018,4,109494,0,Others,5517,0.111865850196682
puducherry,2018,4,109494,0,Others,10866,0.099238314428187
puducherry,2018,4,109494,0,Others,10866,0.099238314428187
puducherry,2018,4,109494,0,Others,10866,0.099238314428187
puducherry,2018,4,109494,0,Others,10866,0.099238314428187
puducherry,2018,4,109494,0,Others,10866,0.099238314428187
puducherry,2018,4,109494,0,Others,28656,0.063957004894532
puducherry,2018,4,109494,0,Others,28656,0.063957004894532
puducherry,2018,4,109494,0,Others,24230,0.084965968026426
puducherry,2018,4,109494,0,Others,22363,0.087492175273865
puducherry,2018,4,109494,0,Others,20338,0.088078368874183
puducherry,2018,4,109494,0,Others,26401,0.082599663356547
puducherry,2018,4,109494,0,Others,16374,0.092057031056738
puducherry,2018,4,109494,0,Others,14807,0.094638816807066
puducherry,2018,4,109494,0,Others,12834,0.096453452979505
puducherry,2018,4,109494,0,Others,18346,0.089802831241556
puducherry,2018,4,109494,0,Others,28289,0.07132717613569
puducherry,2018,4,109494,0,Others,27931,0.075497146996575
puducherry,2018,4,109494,0,Others,27749,0.080134804593983
puducherry,2018,4,109494,0,Others,28269,0.066803413309638
puducherry,2023,2,564431,3817041,Others,8435,0.103438550020847
puducherry,2023,2,564431,3817041,Others,6936,0.105763952424519
puducherry,2023,2,564431,3817041,Others,5517,0.111865850196682
puducherry,2023,2,564431,3817041,Others,10866,0.099238314428187
puducherry,2023,2,564431,3817041,Others,10866,0.099238314428187
puducherry,2023,2,564431,3817041,Others,10866,0.099238314428187
puducherry,2023,2,564431,3817041,Others,10866,0.099238314428187
puducherry,2023,2,564431,3817041,Others,10866,0.099238314428187
puducherry,2023,2,564431,3817041,Others,28656,0.063957004894532
puducherry,2023,2,564431,3817041,Others,28656,0.063957004894532
puducherry,2023,2,564431,3817041,Others,24230,0.084965968026426
puducherry,2023,2,564431,3817041,Others,22363,0.087492175273865
puducherry,2023,2,564431,3817041,Others,20338,0.088078368874183
puducherry,2023,2,564431,3817041,Others,26401,0.082599663356547
puducherry,2023,2,564431,3817041,Others,16374,0.092057031056738
puducherry,2023,2,564431,3817041,Others,14807,0.094638816807066
puducherry,2023,2,564431,3817041,Others,12834,0.096453452979505
puducherry,2023,2,564431,3817041,Others,18346,0.089802831241556
puducherry,2023,2,564431,3817041,Others,28289,0.07132717613569
puducherry,2023,2,564431,3817041,Others,27931,0.075497146996575
puducherry,2023,2,564431,3817041,Others,27749,0.080134804593983
puducherry,2023,2,564431,3817041,Others,28269,0.066803413309638
puducherry,2023,1,543819,3498429,Others,8435,0.103438550020847
puducherry,2023,1,543819,3498429,Others,6936,0.105763952424519
puducherry,2023,1,543819,3498429,Others,5517,0.111865850196682
puducherry,2023,1,543819,3498429,Others,10866,0.099238314428187
puducherry,2023,1,543819,3498429,Others,10866,0.099238314428187
puducherry,2023,1,543819,3498429,Others,10866,0.099238314428187
puducherry,2023,1,543819,3498429,Others,10866,0.099238314428187
puducherry,2023,1,543819,3498429,Others,10866,0.099238314428187
puducherry,2023,1,543819,3498429,Others,28656,0.063957004894532
puducherry,2023,1,543819,3498429,Others,28656,0.063957004894532
puducherry,2023,1,543819,3498429,Others,24230,0.084965968026426
puducherry,2023,1,543819,3498429,Others,22363,0.087492175273865
puducherry,2023,1,543819,3498429,Others,20338,0.088078368874183
puducherry,2023,1,543819,3498429,Others,26401,0.082599663356547
puducherry,2023,1,543819,3498429,Others,16374,0.092057031056738
puducherry,2023,1,543819,3498429,Others,14807,0.094638816807066
puducherry,2023,1,543819,3498429,Others,12834,0.096453452979505
puducherry,2023,1,543819,3498429,Others,18346,0.089802831241556
puducherry,2023,1,543819,3498429,Others,28289,0.07132717613569
puducherry,2023,1,543819,3498429,Others,27931,0.075497146996575
puducherry,2023,1,543819,3498429,Others,27749,0.080134804593983
puducherry,2023,1,543819,3498429,Others,28269,0.066803413309638
puducherry,2022,3,496570,4186911,Others,8435,0.103438550020847
puducherry,2022,3,496570,4186911,Others,6936,0.105763952424519
puducherry,2022,3,496570,4186911,Others,5517,0.111865850196682
puducherry,2022,3,496570,4186911,Others,10866,0.099238314428187
puducherry,2022,3,496570,4186911,Others,10866,0.099238314428187
puducherry,2022,3,496570,4186911,Others,10866,0.099238314428187
puducherry,2022,3,496570,4186911,Others,10866,0.099238314428187
puducherry,2022,3,496570,4186911,Others,10866,0.099238314428187
puducherry,2022,3,496570,4186911,Others,28656,0.063957004894532
puducherry,2022,3,496570,4186911,Others,28656,0.063957004894532
puducherry,2022,3,496570,4186911,Others,24230,0.084965968026426
puducherry,2022,3,496570,4186911,Others,22363,0.087492175273865
puducherry,2022,3,496570,4186911,Others,20338,0.088078368874183
puducherry,2022,3,496570,4186911,Others,26401,0.082599663356547
puducherry,2022,3,496570,4186911,Others,16374,0.092057031056738
puducherry,2022,3,496570,4186911,Others,14807,0.094638816807066
puducherry,2022,3,496570,4186911,Others,12834,0.096453452979505
puducherry,2022,3,496570,4186911,Others,18346,0.089802831241556
puducherry,2022,3,496570,4186911,Others,28289,0.07132717613569
puducherry,2022,3,496570,4186911,Others,27931,0.075497146996575
puducherry,2022,3,496570,4186911,Others,27749,0.080134804593983
puducherry,2022,3,496570,4186911,Others,28269,0.066803413309638
puducherry,2022,2,471663,3830290,Others,8435,0.103438550020847
puducherry,2022,2,471663,3830290,Others,6936,0.105763952424519
puducherry,2022,2,471663,3830290,Others,5517,0.111865850196682
puducherry,2022,2,471663,3830290,Others,10866,0.099238314428187
puducherry,2022,2,471663,3830290,Others,10866,0.099238314428187
puducherry,2022,2,471663,3830290,Others,10866,0.099238314428187
puducherry,2022,2,471663,3830290,Others,10866,0.099238314428187
puducherry,2022,2,471663,3830290,Others,10866,0.099238314428187
puducherry,2022,2,471663,3830290,Others,28656,0.063957004894532
puducherry,2022,2,471663,3830290,Others,28656,0.063957004894532
puducherry,2022,2,471663,3830290,Others,24230,0.084965968026426
puducherry,2022,2,471663,3830290,Others,22363,0.087492175273865
puducherry,2022,2,471663,3830290,Others,20338,0.088078368874183
puducherry,2022,2,471663,3830290,Others,26401,0.082599663356547
puducherry,2022,2,471663,3830290,Others,16374,0.092057031056738
puducherry,2022,2,471663,3830290,Others,14807,0.094638816807066
puducherry,2022,2,471663,3830290,Others,12834,0.096453452979505
puducherry,2022,2,471663,3830290,Others,18346,0.089802831241556
puducherry,2022,2,471663,3830290,Others,28289,0.07132717613569
puducherry,2022,2,471663,3830290,Others,27931,0.075497146996575
puducherry,2022,2,471663,3830290,Others,27749,0.080134804593983
puducherry,2022,2,471663,3830290,Others,28269,0.066803413309638
puducherry,2022,1,448051,3938657,Others,8435,0.103438550020847
puducherry,2022,1,448051,3938657,Others,6936,0.105763952424519
puducherry,2022,1,448051,3938657,Others,5517,0.111865850196682
puducherry,2022,1,448051,3938657,Others,10866,0.099238314428187
puducherry,2022,1,448051,3938657,Others,10866,0.099238314428187
puducherry,2022,1,448051,3938657,Others,10866,0.099238314428187
puducherry,2022,1,448051,3938657,Others,10866,0.099238314428187
puducherry,2022,1,448051,3938657,Others,10866,0.099238314428187
puducherry,2022,1,448051,3938657,Others,28656,0.063957004894532
puducherry,2022,1,448051,3938657,Others,28656,0.063957004894532
puducherry,2022,1,448051,3938657,Others,24230,0.084965968026426
puducherry,2022,1,448051,3938657,Others,22363,0.087492175273865
puducherry,2022,1,448051,3938657,Others,20338,0.088078368874183
puducherry,2022,1,448051,3938657,Others,26401,0.082599663356547
puducherry,2022,1,448051,3938657,Others,16374,0.092057031056738
puducherry,2022,1,448051,3938657,Others,14807,0.094638816807066
puducherry,2022,1,448051,3938657,Others,12834,0.096453452979505
puducherry,2022,1,448051,3938657,Others,18346,0.089802831241556
puducherry,2022,1,448051,3938657,Others,28289,0.07132717613569
puducherry,2022,1,448051,3938657,Others,27931,0.075497146996575
puducherry,2022,1,448051,3938657,Others,27749,0.080134804593983
puducherry,2022,1,448051,3938657,Others,28269,0.066803413309638
puducherry,2022,4,520649,24144184,Others,8435,0.103438550020847
puducherry,2022,4,520649,24144184,Others,6936,0.105763952424519
puducherry,2022,4,520649,24144184,Others,5517,0.111865850196682
puducherry,2022,4,520649,24144184,Others,10866,0.099238314428187
puducherry,2022,4,520649,24144184,Others,10866,0.099238314428187
puducherry,2022,4,520649,24144184,Others,10866,0.099238314428187
puducherry,2022,4,520649,24144184,Others,10866,0.099238314428187
puducherry,2022,4,520649,24144184,Others,10866,0.099238314428187
puducherry,2022,4,520649,24144184,Others,28656,0.063957004894532
puducherry,2022,4,520649,24144184,Others,28656,0.063957004894532
puducherry,2022,4,520649,24144184,Others,24230,0.084965968026426
puducherry,2022,4,520649,24144184,Others,22363,0.087492175273865
puducherry,2022,4,520649,24144184,Others,20338,0.088078368874183
puducherry,2022,4,520649,24144184,Others,26401,0.082599663356547
puducherry,2022,4,520649,24144184,Others,16374,0.092057031056738
puducherry,2022,4,520649,24144184,Others,14807,0.094638816807066
puducherry,2022,4,520649,24144184,Others,12834,0.096453452979505
puducherry,2022,4,520649,24144184,Others,18346,0.089802831241556
puducherry,2022,4,520649,24144184,Others,28289,0.07132717613569
puducherry,2022,4,520649,24144184,Others,27931,0.075497146996575
puducherry,2022,4,520649,24144184,Others,27749,0.080134804593983
puducherry,2022,4,520649,24144184,Others,28269,0.066803413309638
puducherry,2020,3,285173,4222159,Others,8435,0.103438550020847
puducherry,2020,3,285173,4222159,Others,6936,0.105763952424519
puducherry,2020,3,285173,4222159,Others,5517,0.111865850196682
puducherry,2020,3,285173,4222159,Others,10866,0.099238314428187
puducherry,2020,3,285173,4222159,Others,10866,0.099238314428187
puducherry,2020,3,285173,4222159,Others,10866,0.099238314428187
puducherry,2020,3,285173,4222159,Others,10866,0.099238314428187
puducherry,2020,3,285173,4222159,Others,10866,0.099238314428187
